,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
296960,2008,1,1,2,1256.0,1235,1425.0,1400,WN,1066,N203WN,89.0,85.0,67.0,25.0,21.0,MDW,OMA,423,3.0,19.0,0,,0,11.0,0.0,4.0,0.0,10.0
2307463,2008,4,19,6,1536.0,1400,1749.0,1630,AA,2082,N062AA,133.0,150.0,114.0,79.0,96.0,MIA,SJU,1045,7.0,12.0,0,,0,0.0,0.0,0.0,0.0,79.0
4346573,2008,8,1,5,1501.0,1505,1719.0,1722,XE,2278,N14959,138.0,137.0,117.0,-3.0,-4.0,IAH,OMA,781,5.0,16.0,0,,0,,,,,
2670000,2008,5,20,2,722.0,724,843.0,837,US,320,N604AW,81.0,73.0,45.0,6.0,-2.0,PHX,LAS,256,10.0,26.0,0,,0,,,,,
1908154,2008,4,27,7,1750.0,1755,2007.0,2017,XE,2396,N11565,137.0,142.0,88.0,-10.0,-5.0,EWR,DTW,487,8.0,41.0,0,,0,,,,,
5033121,2008,9,27,6,1200.0,1202,1339.0,1355,OO,5944,N962SW,99.0,113.0,85.0,-16.0,-2.0,ORD,FAR,557,3.0,11.0,0,,0,,,,,
719236,2008,2,21,4,1903.0,1850,2005.0,1957,XE,2267,N12921,62.0,67.0,43.0,8.0,13.0,BUF,CLE,192,6.0,13.0,0,,0,,,,,
1253410,2008,3,26,3,1902.0,1900,2148.0,2125,WN,2354,N758SW,226.0,205.0,208.0,23.0,2.0,MDW,SLC,1258,6.0,12.0,0,,0,0.0,0.0,23.0,0.0,0.0
6537240,2008,12,26,5,804.0,805,858.0,900,WN,193,N502SW,54.0,55.0,43.0,-2.0,-1.0,AUS,DAL,189,4.0,7.0,0,,0,,,,,
6579033,2008,12,2,2,601.0,600,749.0,750,XE,2604,N14180,168.0,170.0,139.0,-1.0,1.0,CLT,IAH,913,6.0,23.0,0,,0,,,,,
6693107,2008,12,30,2,1729.0,1740,2017.0,2035,UA,1628,N442UA,108.0,115.0,80.0,-18.0,-11.0,LAS,DEN,629,8.0,20.0,0,,0,,,,,
2989028,2008,5,13,2,1540.0,1540,1833.0,1855,DL,79,N907DL,173.0,195.0,126.0,-22.0,0.0,JFK,MCO,944,11.0,36.0,0,,0,,,,,
4848847,2008,9,4,4,839.0,840,922.0,925,WN,1695,N230WN,103.0,105.0,90.0,-3.0,-1.0,ELP,LAS,584,7.0,6.0,0,,0,,,,,
1150849,2008,2,26,2,1731.0,1710,20.0,2339,CO,1634,N14230,289.0,269.0,267.0,41.0,21.0,PHX,EWR,2133,12.0,10.0,0,,0,0.0,0.0,41.0,0.0,0.0
1015890,2008,2,2,6,604.0,603,759.0,800,NW,658,N358NW,115.0,117.0,92.0,-1.0,1.0,EWR,DTW,487,6.0,17.0,0,,0,,,,,
2914813,2008,5,28,3,1227.0,1200,1409.0,1345,AA,2225,N446AA,162.0,165.0,138.0,24.0,27.0,DTW,DFW,987,5.0,19.0,0,,0,24.0,0.0,0.0,0.0,0.0
147873,2008,1,27,7,1105.0,1115,1231.0,1231,YV,7092,N444YV,86.0,76.0,61.0,0.0,-10.0,DEN,GJT,212,2.0,23.0,0,,0,,,,,
4673513,2008,8,28,4,1554.0,1559,1823.0,1808,NW,543,N327NB,149.0,129.0,81.0,15.0,-5.0,LGA,DTW,501,17.0,51.0,0,,0,0.0,0.0,15.0,0.0,0.0
3065027,2008,6,23,1,700.0,705,732.0,750,WN,1970,N764SW,152.0,165.0,141.0,-18.0,-5.0,OMA,PHX,1037,4.0,7.0,0,,0,,,,,
5366986,2008,9,1,1,1959.0,2002,2043.0,2057,DL,823,N968DL,44.0,55.0,26.0,-14.0,-3.0,ATL,TYS,152,5.0,13.0,0,,0,,,,,
6890150,2008,12,25,4,1701.0,1703,1723.0,1733,9E,2868,80249E,82.0,90.0,60.0,-10.0,-2.0,DTW,EVV,364,9.0,13.0,0,,0,,,,,
2151107,2008,4,19,6,755.0,800,923.0,934,FL,235,N896AT,88.0,94.0,75.0,-11.0,-5.0,ATL,PBI,545,3.0,10.0,0,,0,,,,,
6673364,2008,12,17,3,1041.0,1031,1605.0,1558,UA,478,N855UA,204.0,207.0,178.0,7.0,10.0,SFO,DFW,1464,6.0,20.0,0,,0,,,,,
865494,2008,2,15,5,1105.0,1100,1224.0,1213,US,2125,N723UW,79.0,73.0,51.0,11.0,5.0,BOS,LGA,185,18.0,10.0,0,,0,,,,,
4950225,2008,9,2,2,1243.0,1250,1430.0,1432,XE,2617,N12135,167.0,162.0,142.0,-2.0,-7.0,RSW,IAH,861,12.0,13.0,0,,0,,,,,
5417733,2008,10,13,1,1602.0,1600,1709.0,1710,WN,823,N499WN,67.0,70.0,55.0,-1.0,2.0,LAX,OAK,337,4.0,8.0,0,,0,,,,,
836671,2008,2,3,7,1251.0,1245,2002.0,2031,UA,924,N536UA,251.0,286.0,231.0,-29.0,6.0,LAX,IAD,2288,7.0,13.0,0,,0,,,,,
3164925,2008,6,1,7,613.0,628,901.0,915,OO,3775,N430SW,108.0,107.0,83.0,-14.0,-15.0,MFR,SLC,575,5.0,20.0,0,,0,,,,,
4004487,2008,7,20,7,1246.0,1246,1349.0,1355,MQ,3260,N286AE,63.0,69.0,44.0,-6.0,0.0,CLL,DFW,164,10.0,9.0,0,,0,,,,,
6934353,2008,12,16,2,32.0,2100,149.0,2210,AA,1869,N552AA,77.0,70.0,50.0,219.0,212.0,ORD,STL,258,5.0,22.0,0,,0,0.0,13.0,7.0,0.0,199.0
1927650,2008,4,13,7,840.0,848,941.0,949,YV,2839,N449YV,61.0,61.0,28.0,-8.0,-8.0,PHX,FLG,119,5.0,28.0,0,,0,,,,,
3548090,2008,6,20,5,712.0,715,847.0,853,B6,921,N292JB,155.0,158.0,129.0,-6.0,-3.0,BOS,ORD,867,3.0,23.0,0,,0,,,,,
5478512,2008,10,31,5,636.0,635,811.0,810,WN,552,N618WN,95.0,95.0,78.0,1.0,1.0,SAN,OAK,446,4.0,13.0,0,,0,,,,,
3420,2008,1,4,5,1206.0,1210,1255.0,1310,WN,30,N777QC,49.0,60.0,41.0,-15.0,-4.0,HRL,HOU,276,2.0,6.0,0,,0,,,,,
4705701,2008,8,4,1,840.0,845,1008.0,1020,9E,5765,84099E,88.0,95.0,63.0,-12.0,-5.0,MEM,MCI,392,4.0,21.0,0,,0,,,,,
2208478,2008,4,6,7,1418.0,1420,1632.0,1631,NW,177,N366NB,254.0,251.0,231.0,1.0,-2.0,MEM,LAX,1619,9.0,14.0,0,,0,,,,,
615222,2008,2,5,2,1617.0,1455,1737.0,1620,WN,3919,N610WN,80.0,85.0,58.0,77.0,82.0,PHL,RDU,336,3.0,19.0,0,,0,0.0,0.0,0.0,0.0,77.0
925686,2008,2,13,3,1305.0,1235,1605.0,1514,EV,4714,N920EV,120.0,99.0,90.0,51.0,30.0,SHV,ATL,552,15.0,15.0,0,,0,30.0,0.0,21.0,0.0,0.0
2125962,2008,4,29,2,1248.0,1250,1510.0,1520,EV,4817,N852AS,82.0,90.0,64.0,-10.0,-2.0,BTR,ATL,449,7.0,11.0,0,,0,,,,,
5768327,2008,10,24,5,1403.0,1400,1451.0,1450,MQ,4383,N618MQ,48.0,50.0,33.0,1.0,3.0,ORD,MLI,139,2.0,13.0,0,,0,,,,,
5177126,2008,9,26,5,2107.0,1859,2259.0,2119,FL,333,N953AT,112.0,140.0,91.0,100.0,128.0,PHL,ATL,665,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,100.0
35264,2008,1,14,1,858.0,815,956.0,930,WN,3249,N457WN,118.0,135.0,103.0,26.0,43.0,BWI,BHM,682,3.0,12.0,0,,0,0.0,0.0,0.0,0.0,26.0
1194557,2008,3,8,6,1959.0,1945,2240.0,2245,WN,44,N343SW,161.0,180.0,144.0,-5.0,14.0,TPA,MHT,1204,3.0,14.0,0,,0,,,,,
3456675,2008,6,28,6,1014.0,1016,1150.0,1150,9E,2977,83909E,96.0,94.0,73.0,0.0,-2.0,DTW,AVL,470,8.0,15.0,0,,0,,,,,
5770867,2008,10,29,3,717.0,715,840.0,835,MQ,4516,N820MQ,83.0,80.0,63.0,5.0,2.0,MIA,TLH,403,2.0,18.0,0,,0,,,,,
3424714,2008,6,5,4,822.0,825,1128.0,1121,NW,282,N528US,126.0,116.0,87.0,7.0,-3.0,MEM,DTW,610,13.0,26.0,0,,0,,,,,
3728273,2008,7,26,6,1254.0,1215,1454.0,1415,XE,2993,N16147,180.0,180.0,158.0,39.0,39.0,EWR,MSP,1008,3.0,19.0,0,,0,0.0,0.0,0.0,39.0,0.0
4759225,2008,8,11,1,1439.0,1400,1553.0,1505,AA,2046,N619AA,74.0,65.0,55.0,48.0,39.0,MCO,MIA,193,9.0,10.0,0,,0,0.0,0.0,9.0,0.0,39.0
4829125,2008,8,4,1,1450.0,1450,1635.0,1640,DL,1770,N951DL,105.0,110.0,81.0,-5.0,0.0,ATL,IAD,533,4.0,20.0,0,,0,,,,,
2030609,2008,4,2,3,1255.0,1300,1414.0,1427,UA,886,N906UA,79.0,87.0,57.0,-13.0,-5.0,SFO,LAX,337,8.0,14.0,0,,0,,,,,
26432,2008,1,11,5,1313.0,1315,1524.0,1550,WN,219,N363SW,131.0,155.0,112.0,-26.0,-2.0,FLL,BWI,925,7.0,12.0,0,,0,,,,,
3030981,2008,6,13,5,926.0,920,1047.0,1100,WN,353,N255WN,81.0,100.0,66.0,-13.0,6.0,LAS,SFO,414,4.0,11.0,0,,0,,,,,
6259661,2008,11,10,1,1550.0,1554,1613.0,1623,FL,450,N955AT,83.0,89.0,69.0,-10.0,-4.0,ATL,MSY,425,3.0,11.0,0,,0,,,,,
6876639,2008,12,24,3,802.0,705,855.0,747,9E,2230,84449E,113.0,102.0,92.0,68.0,57.0,GSP,MEM,441,10.0,11.0,0,,0,57.0,0.0,11.0,0.0,0.0
1217415,2008,3,15,6,1746.0,1745,1847.0,1855,WN,1360,N903WN,61.0,70.0,48.0,-8.0,1.0,SAN,PHX,304,5.0,8.0,0,,0,,,,,
3168779,2008,6,3,2,1107.0,1110,1151.0,1158,OO,5795,N569SW,44.0,48.0,33.0,-7.0,-3.0,SEA,PDX,129,1.0,10.0,0,,0,,,,,
3242751,2008,6,15,7,1708.0,1705,1952.0,1935,UA,907,N641UA,284.0,270.0,258.0,17.0,3.0,ORD,SFO,1846,6.0,20.0,0,,0,0.0,0.0,17.0,0.0,0.0
2168615,2008,4,26,6,1820.0,1815,1940.0,1943,MQ,3211,N232AE,80.0,88.0,61.0,-3.0,5.0,DFW,AEX,285,2.0,17.0,0,,0,,,,,
971596,2008,2,9,6,726.0,730,1035.0,1045,MQ,3411,N660CL,129.0,135.0,106.0,-10.0,-4.0,DFW,CAE,922,4.0,19.0,0,,0,,,,,
2846928,2008,5,25,7,556.0,600,746.0,755,9E,2917,86989E,110.0,115.0,77.0,-9.0,-4.0,SWF,DTW,479,9.0,24.0,0,,0,,,,,
3533000,2008,6,20,5,609.0,615,705.0,714,AS,60,N797AS,56.0,59.0,40.0,-9.0,-6.0,JNU,KTN,234,6.0,10.0,0,,0,,,,,
4279718,2008,8,16,6,923.0,910,1113.0,1055,WN,253,N352SW,110.0,105.0,86.0,18.0,13.0,SEA,SMF,605,4.0,20.0,0,,0,3.0,0.0,5.0,0.0,10.0
940711,2008,2,3,7,1410.0,1411,1537.0,1540,FL,122,N261AT,87.0,89.0,66.0,-3.0,-1.0,TPA,ATL,406,10.0,11.0,0,,0,,,,,
4081511,2008,7,17,4,1231.0,1235,1417.0,1434,9E,3738,80219E,106.0,119.0,83.0,-17.0,-4.0,BTV,DTW,536,12.0,11.0,0,,0,,,,,
5929583,2008,10,5,7,1708.0,1656,1916.0,1918,DL,1287,N6702,308.0,322.0,288.0,-2.0,12.0,ATL,PDX,2172,5.0,15.0,0,,0,,,,,
6824246,2008,12,5,5,2125.0,2130,2225.0,2235,MQ,3535,N502MQ,60.0,65.0,44.0,-10.0,-5.0,DFW,LIT,304,3.0,13.0,0,,0,,,,,
1930518,2008,4,17,4,612.0,619,802.0,822,YV,7160,N17156,50.0,63.0,36.0,-20.0,-7.0,ORD,MBS,222,2.0,12.0,0,,0,,,,,
6310791,2008,11,4,2,622.0,630,736.0,745,MQ,4685,N808MQ,74.0,75.0,62.0,-9.0,-8.0,CMH,RDU,361,2.0,10.0,0,,0,,,,,
6000488,2008,11,21,5,700.0,700,731.0,740,WN,3924,N507SW,91.0,100.0,71.0,-9.0,0.0,DTW,BNA,457,7.0,13.0,0,,0,,,,,
4524434,2008,8,24,7,720.0,725,835.0,846,US,652,N915AW,75.0,81.0,55.0,-11.0,-5.0,PHX,SNA,338,3.0,17.0,0,,0,,,,,
4750230,2008,8,9,6,648.0,655,752.0,810,AA,1678,N569AA,64.0,75.0,49.0,-18.0,-7.0,ICT,DFW,328,8.0,7.0,0,,0,,,,,
396313,2008,1,27,7,1916.0,1655,2023.0,1810,MQ,3763,N678AE,67.0,75.0,55.0,133.0,141.0,DFW,SGF,364,2.0,10.0,0,,0,0.0,125.0,0.0,0.0,8.0
1596897,2008,3,1,6,951.0,955,1241.0,1255,MQ,4534,N824AE,170.0,180.0,144.0,-14.0,-4.0,CLE,MIA,1080,4.0,22.0,0,,0,,,,,
412304,2008,1,15,2,909.0,910,1020.0,1010,MQ,4373,N652RS,71.0,60.0,40.0,10.0,-1.0,CMI,ORD,135,8.0,23.0,0,,0,,,,,
4378979,2008,8,22,5,2052.0,1949,2344.0,2245,YV,7162,N570ML,112.0,116.0,88.0,59.0,63.0,ORD,ATL,606,7.0,17.0,0,,0,0.0,0.0,59.0,0.0,0.0
700045,2008,2,21,4,555.0,600,732.0,747,XE,7668,N12167,97.0,107.0,71.0,-15.0,-5.0,ABQ,SLC,493,4.0,22.0,0,,0,,,,,
4264582,2008,8,12,2,2055.0,2100,2223.0,2230,WN,980,N522SW,88.0,90.0,69.0,-7.0,-5.0,LAS,OAK,407,10.0,9.0,0,,0,,,,,
4275911,2008,8,15,5,1212.0,1210,1329.0,1335,WN,2507,N332SW,77.0,85.0,68.0,-6.0,2.0,OAK,SAN,446,2.0,7.0,0,,0,,,,,
3216441,2008,6,15,7,831.0,829,1118.0,1121,UA,67,N549UA,347.0,352.0,331.0,-3.0,2.0,LAX,LIH,2615,5.0,11.0,0,,0,,,,,
4061145,2008,7,17,4,631.0,634,750.0,752,NW,798,N527US,79.0,78.0,49.0,-2.0,-3.0,MKE,MSP,297,11.0,19.0,0,,0,,,,,
4353603,2008,8,12,2,1053.0,1045,1256.0,1249,XE,3096,N26545,123.0,124.0,96.0,7.0,8.0,SDF,EWR,642,16.0,11.0,0,,0,,,,,
3174369,2008,6,6,5,915.0,828,1036.0,1001,OO,6526,N907SW,81.0,93.0,62.0,35.0,47.0,PHX,LAX,370,7.0,12.0,0,,0,0.0,0.0,0.0,0.0,35.0
968582,2008,2,21,4,930.0,915,1037.0,1022,MQ,3263,N236AE,67.0,67.0,40.0,15.0,15.0,DFW,TXK,181,1.0,26.0,0,,0,15.0,0.0,0.0,0.0,0.0
2484706,2008,5,8,4,2023.0,2030,2152.0,2143,XE,143,N11194,149.0,133.0,138.0,9.0,-7.0,COS,ONT,789,4.0,7.0,0,,0,,,,,
5047968,2008,9,29,1,627.0,630,828.0,840,UA,377,N413UA,241.0,250.0,218.0,-12.0,-3.0,IAH,SFO,1635,11.0,12.0,0,,0,,,,,
6594750,2008,12,23,2,1631.0,1631,1803.0,1800,YV,7253,N27191,92.0,89.0,59.0,3.0,0.0,BDL,IAD,326,7.0,26.0,0,,0,,,,,
701300,2008,2,19,2,1303.0,1305,1544.0,1548,XE,7775,N14173,161.0,163.0,135.0,-4.0,-2.0,SEA,LAX,954,12.0,14.0,0,,0,,,,,
4373099,2008,8,14,4,2252.0,1845,109.0,2026,YV,7192,N75996,137.0,101.0,72.0,283.0,247.0,IAD,BOS,413,5.0,60.0,0,,0,0.0,283.0,0.0,0.0,0.0
5534412,2008,10,23,4,1933.0,1935,2205.0,2146,OH,6620,N807CA,152.0,131.0,107.0,19.0,-2.0,CVG,JFK,589,7.0,38.0,0,,0,0.0,0.0,19.0,0.0,0.0
1188525,2008,3,7,5,651.0,650,800.0,805,WN,2524,N318SW,69.0,75.0,57.0,-5.0,1.0,BDL,BWI,283,4.0,8.0,0,,0,,,,,
5878755,2008,10,12,7,709.0,710,804.0,805,AS,60,N754AS,55.0,55.0,40.0,-1.0,-1.0,JNU,KTN,234,5.0,10.0,0,,0,,,,,
2066455,2008,4,19,6,2008.0,2015,2153.0,2216,US,1704,N119US,105.0,121.0,88.0,-23.0,-7.0,CLT,BDL,644,3.0,14.0,0,,0,,,,,
4442833,2008,8,24,7,1214.0,1224,1323.0,1324,OO,5737,N290SW,69.0,60.0,41.0,-1.0,-10.0,CIC,SFO,153,22.0,6.0,0,,0,,,,,
263818,2008,1,6,7,1820.0,1825,2104.0,2110,US,1636,N512AU,104.0,105.0,86.0,-6.0,-5.0,STL,CLT,575,8.0,10.0,0,,0,,,,,
441684,2008,1,3,4,1723.0,1715,1838.0,1830,NW,1011,N767NC,75.0,75.0,41.0,8.0,8.0,DTW,IND,231,12.0,22.0,0,,0,,,,,
4243961,2008,8,6,3,1516.0,1455,1626.0,1620,WN,384,N253WN,130.0,145.0,115.0,6.0,21.0,DEN,SAN,853,5.0,10.0,0,,0,,,,,
1620785,2008,3,4,2,2224.0,2140,2320.0,2252,NW,867,N915RW,56.0,72.0,44.0,28.0,44.0,MSP,GFK,284,4.0,8.0,0,,0,28.0,0.0,0.0,0.0,0.0
5867069,2008,10,4,6,1844.0,1840,2000.0,2000,AA,1943,N4WLAA,76.0,80.0,55.0,0.0,4.0,SFO,LAX,337,3.0,18.0,0,,0,,,,,
1043549,2008,2,7,4,1641.0,1605,1913.0,1840,9E,5664,80269E,92.0,95.0,73.0,33.0,36.0,MSP,FNT,491,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,33.0
1597304,2008,3,2,7,1828.0,1830,2023.0,2035,MQ,4565,N704PG,115.0,125.0,88.0,-12.0,-2.0,BOS,RDU,612,4.0,23.0,0,,0,,,,,
2762280,2008,5,31,6,659.0,700,926.0,929,FL,277,N954AT,147.0,149.0,126.0,-3.0,-1.0,ATL,BOS,946,12.0,9.0,0,,0,,,,,
2002401,2008,4,17,4,1901.0,1910,1952.0,2011,OO,3928,N802SK,51.0,61.0,30.0,-19.0,-9.0,GSP,ATL,153,11.0,10.0,0,,0,,,,,
6644987,2008,12,23,2,2059.0,1918,2312.0,2120,OO,5986,N964SW,73.0,62.0,41.0,112.0,101.0,ORD,MBS,222,6.0,26.0,0,,0,101.0,0.0,11.0,0.0,0.0
6194136,2008,11,29,6,926.0,928,1052.0,1104,US,466,N316AW,86.0,96.0,66.0,-12.0,-2.0,LAS,SFO,414,6.0,14.0,0,,0,,,,,
569410,2008,1,21,1,1634.0,1630,1917.0,1925,CO,392,N14106,163.0,175.0,135.0,-8.0,4.0,EWR,MCO,938,5.0,23.0,0,,0,,,,,
188797,2008,1,13,7,1640.0,1637,1738.0,1741,OO,4001,N611SK,58.0,64.0,37.0,-3.0,3.0,SLC,JAC,205,5.0,16.0,0,,0,,,,,
2808065,2008,5,16,5,603.0,605,728.0,735,MQ,4751,N701MH,85.0,90.0,61.0,-7.0,-2.0,RDU,LGA,431,10.0,14.0,0,,0,,,,,
1297248,2008,3,2,7,1832.0,1832,2000.0,2010,XE,2939,N23139,148.0,158.0,122.0,-10.0,0.0,LEX,IAH,828,17.0,9.0,0,,0,,,,,
3798895,2008,7,13,7,957.0,1005,1109.0,1106,OO,3962,N865AS,132.0,121.0,84.0,3.0,-8.0,SLC,TUS,601,26.0,22.0,0,,0,,,,,
4601228,2008,8,14,4,1720.0,1654,1856.0,1842,FL,815,N958AT,96.0,108.0,78.0,14.0,26.0,PIT,ATL,526,8.0,10.0,0,,0,,,,,
4791602,2008,8,22,5,735.0,745,849.0,900,B6,127,N561JB,74.0,75.0,53.0,-11.0,-10.0,BTV,JFK,267,9.0,12.0,0,,0,,,,,
4626279,2008,8,24,7,1052.0,1055,1249.0,1255,MQ,3357,N855AE,117.0,120.0,96.0,-6.0,-3.0,DFW,VPS,626,7.0,14.0,0,,0,,,,,
2389940,2008,5,3,6,1225.0,1225,1450.0,1515,WN,1787,N742SW,145.0,170.0,133.0,-25.0,0.0,PHL,FLL,992,4.0,8.0,0,,0,,,,,
5807497,2008,10,15,3,1605.0,1610,1726.0,1746,9E,2958,84129E,81.0,96.0,53.0,-20.0,-5.0,CRW,DTW,281,18.0,10.0,0,,0,,,,,
1190890,2008,3,7,5,613.0,615,710.0,720,WN,1942,N674AA,117.0,125.0,96.0,-10.0,-2.0,PHX,OAK,646,7.0,14.0,0,,0,,,,,
1946283,2008,4,14,1,1322.0,1325,1519.0,1540,OH,5545,N783CA,117.0,135.0,95.0,-21.0,-3.0,JFK,CVG,589,5.0,17.0,0,,0,,,,,
3537768,2008,6,1,7,1006.0,1015,1115.0,1131,B6,103,N663JB,69.0,76.0,54.0,-16.0,-9.0,BUF,JFK,301,2.0,13.0,0,,0,,,,,
2167579,2008,4,2,3,1435.0,1440,1555.0,1605,MQ,3166,N834AE,80.0,85.0,61.0,-10.0,-5.0,SNA,SFO,372,4.0,15.0,0,,0,,,,,
1836795,2008,4,17,4,1247.0,1240,1329.0,1330,WN,3150,N235WN,102.0,110.0,85.0,-1.0,7.0,BWI,BNA,588,7.0,10.0,0,,0,,,,,
1560254,2008,3,1,6,1817.0,1820,1858.0,1911,HA,362,N486HA,41.0,51.0,31.0,-13.0,-3.0,HNL,ITO,216,4.0,6.0,0,,0,,,,,
5267717,2008,9,22,1,1936.0,1941,2024.0,2035,9E,5882,89389E,48.0,54.0,20.0,-11.0,-5.0,DTW,MBS,98,5.0,23.0,0,,0,,,,,
123418,2008,1,16,3,1914.0,1910,2044.0,2043,XE,2800,N28518,90.0,93.0,62.0,1.0,4.0,IAH,XNA,438,4.0,24.0,0,,0,,,,,
3378736,2008,6,28,6,1415.0,1415,1539.0,1540,MQ,3152,N832AE,84.0,85.0,64.0,-1.0,0.0,SJC,SNA,342,4.0,16.0,0,,0,,,,,
2034843,2008,4,1,2,1529.0,1446,1821.0,1805,UA,1190,N506UA,112.0,139.0,93.0,16.0,43.0,LAX,DEN,862,7.0,12.0,0,,0,3.0,0.0,0.0,0.0,13.0
5334455,2008,9,7,7,1157.0,1200,1438.0,1450,B6,743,N585JB,161.0,170.0,148.0,-12.0,-3.0,MCO,SJU,1189,4.0,9.0,0,,0,,,,,
6501495,2008,12,14,7,1300.0,1255,1537.0,1540,WN,2140,N235WN,97.0,105.0,87.0,-3.0,5.0,MDW,RDU,632,1.0,9.0,0,,0,,,,,
6633999,2008,12,22,1,715.0,724,818.0,825,OO,5527,N578SW,63.0,61.0,46.0,-7.0,-9.0,FAT,SFO,158,4.0,13.0,0,,0,,,,,
6030435,2008,11,30,7,2156.0,1905,18.0,2200,WN,3837,N419WN,142.0,175.0,130.0,138.0,171.0,TPA,MHT,1204,4.0,8.0,0,,0,5.0,0.0,0.0,0.0,133.0
1800630,2008,4,6,7,1935.0,1925,23.0,35,WN,177,N686SW,168.0,190.0,157.0,-12.0,10.0,LAX,MCI,1363,5.0,6.0,0,,0,,,,,
2904030,2008,5,5,1,1929.0,1925,2100.0,2040,AA,1688,N5CAAA,211.0,195.0,169.0,20.0,4.0,DFW,LAX,1235,13.0,29.0,0,,0,0.0,0.0,20.0,0.0,0.0
92022,2008,1,31,4,1429.0,1430,1709.0,1725,WN,1093,N671SW,100.0,115.0,90.0,-16.0,-1.0,LAX,ELP,714,3.0,7.0,0,,0,,,,,
5631425,2008,10,12,7,1134.0,1130,1327.0,1325,US,938,N177US,113.0,115.0,87.0,2.0,4.0,CLT,LGA,544,5.0,21.0,0,,0,,,,,
2071481,2008,4,23,3,2157.0,2200,2337.0,2346,US,1074,N703UW,160.0,166.0,143.0,-9.0,-3.0,CLT,MSP,930,5.0,12.0,0,,0,,,,,
5854212,2008,10,1,3,1419.0,1420,1447.0,1445,AA,1457,N442AA,148.0,145.0,128.0,2.0,-1.0,DFW,PHX,868,4.0,16.0,0,,0,,,,,
3613588,2008,7,5,6,1503.0,1505,1618.0,1625,WN,2825,N406WN,75.0,80.0,66.0,-7.0,-2.0,SNA,SMF,404,2.0,7.0,0,,0,,,,,
860035,2008,2,10,7,1431.0,1428,1538.0,1532,US,267,N316AW,127.0,124.0,104.0,6.0,3.0,PHX,SMF,647,7.0,16.0,0,,0,,,,,
1709007,2008,3,30,7,1052.0,1055,1329.0,1310,AA,2340,N410AA,157.0,135.0,129.0,19.0,-3.0,DFW,ORD,802,4.0,24.0,0,,0,0.0,0.0,19.0,0.0,0.0
2396292,2008,5,5,1,1245.0,1245,1409.0,1410,WN,2815,N453WN,84.0,85.0,70.0,-1.0,0.0,OKC,HOU,419,6.0,8.0,0,,0,,,,,
631299,2008,2,10,7,802.0,805,816.0,825,WN,690,N237WN,74.0,80.0,57.0,-9.0,-3.0,PHX,LAX,370,8.0,9.0,0,,0,,,,,
4816209,2008,8,4,1,1141.0,1135,1243.0,1247,CO,1020,N46625,122.0,132.0,102.0,-4.0,6.0,IAH,ABQ,744,7.0,13.0,0,,0,,,,,
4604435,2008,8,19,2,1433.0,1432,1607.0,1627,FL,408,N899AT,94.0,115.0,79.0,-20.0,1.0,ATL,BWI,576,6.0,9.0,0,,0,,,,,
3801069,2008,7,14,1,1355.0,1355,1440.0,1441,OO,5752,N576SW,45.0,46.0,26.0,-1.0,0.0,LAX,CLD,86,5.0,14.0,0,,0,,,,,
1333987,2008,3,12,3,1610.0,1610,1809.0,1810,OH,5248,N594SW,119.0,120.0,69.0,-1.0,0.0,JFK,RDU,426,7.0,43.0,0,,0,,,,,
294418,2008,1,31,4,1326.0,1335,1526.0,1534,US,1835,N435US,120.0,119.0,92.0,-8.0,-9.0,CLT,RSW,600,4.0,24.0,0,,0,,,,,
2735987,2008,5,18,7,653.0,700,731.0,733,F9,765,N944FR,158.0,153.0,142.0,-2.0,-7.0,IND,DEN,977,8.0,8.0,0,,0,,,,,
6638724,2008,12,2,2,1918.0,1815,2012.0,1905,OO,5771,N216SW,54.0,50.0,44.0,67.0,63.0,PDX,SEA,129,3.0,7.0,0,,0,0.0,0.0,4.0,0.0,63.0
6935673,2008,12,8,1,1920.0,1920,2056.0,2055,AA,1930,N470AA,96.0,95.0,77.0,1.0,0.0,DFW,HSV,603,9.0,10.0,0,,0,,,,,
4900564,2008,9,19,5,927.0,920,1150.0,1145,WN,1172,N521SW,83.0,85.0,68.0,5.0,7.0,STL,DTW,440,5.0,10.0,0,,0,,,,,
117063,2008,1,24,4,2046.0,2045,2300.0,2301,XE,2895,N12142,194.0,196.0,180.0,-1.0,1.0,CLE,SAT,1241,3.0,11.0,0,,0,,,,,
6889126,2008,12,27,6,1636.0,1646,1735.0,1751,9E,2662,80139E,119.0,125.0,100.0,-16.0,-10.0,GSO,MEM,570,5.0,14.0,0,,0,,,,,
5032238,2008,9,26,5,1333.0,1341,1422.0,1430,OO,6573,N712SK,49.0,49.0,33.0,-8.0,-8.0,HDN,DEN,142,3.0,13.0,0,,0,,,,,
2532758,2008,5,21,3,1627.0,1614,1716.0,1641,YV,2661,N938LR,109.0,87.0,63.0,35.0,13.0,CLT,BNA,329,3.0,43.0,0,,0,35.0,0.0,0.0,0.0,0.0
